-2.5308646,1.2450597,2.5000000
-2.6327747,1.4133682,2.5000000
-2.7269544,1.5872551,2.5000000
-2.8155214,1.7646174,2.5000000
-2.8968694,1.9440328,2.5000000
-2.9710234,2.1282189,2.5000000
-3.0364450,2.3143693,2.5000000
-3.0949063,2.5035049,2.5000000
-3.1476114,2.6943575,2.5000000
-3.1959501,2.8859059,2.5000000
-3.2413740,3.0789215,2.5000000
-3.2843163,3.2715401,2.5000000
-3.3252321,3.4653579,2.5000000
-3.3632831,3.6593789,2.5000000
-3.3968897,3.8546759,2.5000000
-3.4231308,4.0507436,2.5000000
-3.4380921,4.2485352,2.5000000
-3.4385618,4.4455448,2.5000000
-3.4221038,4.6436612,2.5000000
-3.3877903,4.8375050,2.5000000
-3.3341994,5.0285518,2.5000000
-3.2609358,5.2124406,2.5000000
-3.1684948,5.3854832,2.5000000
-3.0545168,5.5491569,2.5000000
-2.9223698,5.6963045,2.5000000
-2.7742413,5.8246373,2.5000000
-2.6096064,5.9351916,2.5000000
-2.4339580,6.0261088,2.5000000
-2.2505061,6.0979895,2.5000000
-2.0610522,6.1520540,2.5000000
-1.8672784,6.1897398,2.5000000
-1.6706189,6.2129669,2.5000000
-1.4738664,6.2235075,2.5000000
-1.2766847,6.2209385,2.5000000
-1.0797927,6.2021520,2.5000000
-0.8851571,6.1641190,2.5000000
-0.6963489,6.1057729,2.5000000
-0.5152957,6.0274118,2.5000000
-0.3428919,5.9301668,2.5000000
-0.1798800,5.8173945,2.5000000
-0.0254257,5.6947322,2.5000000
0.1253089,5.5669812,2.5000000
0.2750449,5.4367241,2.5000000
0.4214877,5.3056357,2.5000000
0.5652345,5.1695809,2.5000000
0.7028162,5.0267384,2.5000000
0.8299994,4.8759685,2.5000000
0.9455105,4.7146786,2.5000000
1.0458963,4.5446443,2.5000000
1.1304790,4.3658216,2.5000000
1.1982846,4.1799143,2.5000000
1.2491309,3.9888746,2.5000000
1.2842470,3.7940802,2.5000000
1.3061765,3.5971860,2.5000000
1.3204858,3.3996733,2.5000000
1.3319305,3.2023862,2.5000000
1.3433663,3.0045738,2.5000000
1.3560038,2.8080526,2.5000000
1.3703038,2.6103380,2.5000000
1.3856857,2.4133550,2.5000000
1.4005304,2.2165127,2.5000000
1.4116754,2.0184998,2.5000000
1.4133771,1.8207582,2.5000000
1.4003255,1.6238404,2.5000000
1.3688914,1.4280322,2.5000000
1.3180889,1.2373249,2.5000000
1.2475950,1.0532680,2.5000000
1.1568617,0.8772592,2.5000000
1.0469234,0.7133061,2.5000000
0.9185723,0.5633368,2.5000000
0.7732702,0.4294113,2.4999999
0.6132352,0.3137726,2.4999999
0.4402596,0.2182551,2.4999999
0.2565747,0.1446819,2.5000000
0.0656655,0.0946982,2.5000000
-0.1302493,0.0691073,2.5000000
-0.3281322,0.0679716,2.5000000
-0.5244418,0.0902846,2.5000000
-0.7173488,0.1343635,2.5000000
-0.9058926,0.1945886,2.5000000
-1.0912842,0.2632663,2.5000000
-1.2759227,0.3336036,2.5000000
-1.4595483,0.4060009,2.5000000
-1.6410809,0.4850867,2.5000000
-1.8166771,0.5750268,2.5000000
-1.9844912,0.6794906,2.5000000
-2.1418663,0.7998673,2.5000000
-2.2856310,0.9348625,2.5000000
-2.4152938,1.0838761,2.5000000
-2.5308646,1.2450597,2.5000000
